Measurement_System,FSK_Group_Key,Injection_Variant,FSK_SKU,Proposed_FSK_Code,Build_Status,Build_Source,Priority,Shaft_Value,Stern_OD_Value,Backend_Target_OD_in,Stern_Target_OD_in,FSA_SKU,FSA_Stock_SKU,Hose_SKU,Hose_Orientation,Clamp_Backend_SKU,Clamp_Stern_SKU,Clamp_Backend_Qty,Clamp_Stern_Qty,Requested_Port_Count,FSA_Stock_Variant,Injection_Action,Hose_Type,Stretch_Backend_in,Stretch_Stern_in,Sell_On_Website,Total_Stretch
Imperial,FSK-3250-4750,1,FSK-3250-4750-1,FSK-3250-4750-1,Generated,Rule Engine,5,3.25,4.75,4.0,4.75,FSA-3250-4000-1,FSA-3250-4000-1,HS 4000-4500,A->Backend,CLAMP-4000,CLAMP-5000,2,2,1,0,0,Articulated,0.0,0.25,True,0.25
Imperial,FSK-3250-4750,2,FSK-3250-4750-2,FSK-3250-4750-2,Generated,Rule Engine,5,3.25,4.75,4.5,4.75,FSA-3250-4500-1,FSA-3250-4500-1,HOSE 4500,A->Backend,CLAMP-4500,CLAMP-5000,2,2,1,0,0,Straight,0.0,0.25,False,0.25
Imperial,FSK-3250-4750,3,FSK-3250-4750-3,FSK-3250-4750-3,Generated,Rule Engine,5,3.25,4.75,4.5,4.75,FSA-3250-4500-1,FSA-3250-4500-1,HS 4500-4500,A->Backend,CLAMP-4500,CLAMP-5000,2,2,1,0,0,Articulated,0.0,0.25,False,0.25
Imperial,FSK-3250-4750,4,FSK-3250-4750-4,FSK-3250-4750-4,Generated,Rule Engine,5,3.25,4.75,5.0,4.75,FSA-3250-5000-1,FSA-3250-5000-1,HS 4500-5000,B->Backend,CLAMP-5000,CLAMP-5000,2,2,1,0,0,Articulated,0.0,0.25,False,0.25
Imperial,FSK-3250-5000,0,FSK-3250-5000-0,FSK-3250-5000-0,Generated,Rule Engine,2,3.25,5.0,4.0,5.0,FSA-3250-4000-1,FSA-3250-4000-1,HS 4000-5000,A->Backend,CLAMP-4000,CLAMP-5000,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Imperial,FSK-3250-5000,1,FSK-3250-5000-1,FSK-3250-5000-1,Generated,Rule Engine,2,3.25,5.0,4.5,5.0,FSA-3250-4500-1,FSA-3250-4500-1,HS 4500-5000,A->Backend,CLAMP-4500,CLAMP-5000,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3250-5000,2,FSK-3250-5000-2,FSK-3250-5000-2,Generated,Rule Engine,4,3.25,5.0,5.0,5.0,FSA-3250-5000-1,FSA-3250-5000-1,HOSE 5000,A->Backend,CLAMP-5000,CLAMP-5000,2,2,1,0,0,Straight,0.0,0.0,False,0.0
Imperial,FSK-3250-5000,3,FSK-3250-5000-3,FSK-3250-5000-3,Generated,Rule Engine,6,3.25,5.0,5.0,5.0,FSA-3250-5000-1,FSA-3250-5000-1,HOSE 4750,A->Backend,CLAMP-5000,CLAMP-5000,2,2,1,0,0,Straight,0.25,0.25,False,0.5
Imperial,FSK-3250-5250,0,FSK-3250-5250-0,FSK-3250-5250-0,Generated,Rule Engine,5,3.25,5.25,4.0,5.25,FSA-3250-4000-1,FSA-3250-4000-1,HS 4000-5000,A->Backend,CLAMP-4000,CLAMP-5500,2,2,1,0,0,Articulated,0.0,0.25,True,0.25
Imperial,FSK-3250-5250,1,FSK-3250-5250-1,FSK-3250-5250-1,Generated,Rule Engine,5,3.25,5.25,4.5,5.25,FSA-3250-4500-1,FSA-3250-4500-1,HS 4500-5000,A->Backend,CLAMP-4500,CLAMP-5500,2,2,1,0,0,Articulated,0.0,0.25,False,0.25
Imperial,FSK-3250-5250,2,FSK-3250-5250-2,FSK-3250-5250-2,Generated,Rule Engine,5,3.25,5.25,5.0,5.25,FSA-3250-5000-1,FSA-3250-5000-1,HOSE 5000,A->Backend,CLAMP-5000,CLAMP-5500,2,2,1,0,0,Straight,0.0,0.25,False,0.25
Imperial,FSK-3250-5500,0,FSK-3250-5500-0,FSK-3250-5500-0,Generated,Rule Engine,2,3.25,5.5,5.0,5.5,FSA-3250-5000-1,FSA-3250-5000-1,HS 5000-5500,A->Backend,CLAMP-5000,CLAMP-5500,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3250-6000,0,FSK-3250-6000-0,FSK-3250-6000-0,Generated,Rule Engine,2,3.25,6.0,5.0,6.0,FSA-3250-5000-1,FSA-3250-5000-1,HS 5000-6000,A->Backend,CLAMP-5000,CLAMP-6000,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3500-4500,0,FSK-3500-4500-0,FSK-3500-4500-0,Generated,Rule Engine,2,3.5,4.5,4.5,4.5,FSA-3500-4500-1,FSA-3500-4500-1,HS 4500-4500,A->Backend,CLAMP-4500,CLAMP-4500,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3500-4500,1,FSK-3500-4500-1,FSK-3500-4500-1,Generated,Rule Engine,2,3.5,4.5,5.0,4.5,FSA-3500-5000-1,FSA-3500-5000-1,HS 4500-5000,B->Backend,CLAMP-5000,CLAMP-4500,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3500-4500,2,FSK-3500-4500-2,FSK-3500-4500-2,Generated,Rule Engine,4,3.5,4.5,4.5,4.5,FSA-3500-4500-1,FSA-3500-4500-1,HOSE 4500,A->Backend,CLAMP-4500,CLAMP-4500,2,2,1,0,0,Straight,0.0,0.0,False,0.0
Imperial,FSK-3500-4500,3,FSK-3500-4500-3,FSK-3500-4500-3,Generated,Rule Engine,6,3.5,4.5,4.5,4.5,FSA-3500-4500-1,FSA-3500-4500-1,HOSE 4250,A->Backend,CLAMP-4500,CLAMP-4500,2,2,1,0,0,Straight,0.25,0.25,False,0.5
Imperial,FSK-3500-5000,0,FSK-3500-5000-0,FSK-3500-5000-0,Generated,Rule Engine,2,3.5,5.0,4.5,5.0,FSA-3500-4500-1,FSA-3500-4500-1,HS 4500-5000,A->Backend,CLAMP-4500,CLAMP-5000,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3500-5000,1,FSK-3500-5000-1,FSK-3500-5000-1,Generated,Rule Engine,2,3.5,5.0,5.5,5.0,FSA-3500-5500-1,FSA-3500-5500-1,HS 5000-5500,B->Backend,CLAMP-5500,CLAMP-5000,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3500-5000,2,FSK-3500-5000-2,FSK-3500-5000-2,Generated,Rule Engine,4,3.5,5.0,5.0,5.0,FSA-3500-5000-1,FSA-3500-5000-1,HOSE 5000,A->Backend,CLAMP-5000,CLAMP-5000,2,2,1,0,0,Straight,0.0,0.0,False,0.0
Imperial,FSK-3500-5000,3,FSK-3500-5000-3,FSK-3500-5000-3,Generated,Rule Engine,6,3.5,5.0,5.0,5.0,FSA-3500-5000-1,FSA-3500-5000-1,HOSE 4750,A->Backend,CLAMP-5000,CLAMP-5000,2,2,1,0,0,Straight,0.25,0.25,False,0.5
Imperial,FSK-3500-5250,0,FSK-3500-5250-0,FSK-3500-5250-0,Generated,Rule Engine,5,3.5,5.25,4.5,5.25,FSA-3500-4500-1,FSA-3500-4500-1,HS 4500-5000,A->Backend,CLAMP-4500,CLAMP-5500,2,2,1,0,0,Articulated,0.0,0.25,False,0.25
Imperial,FSK-3500-5250,1,FSK-3500-5250-1,FSK-3500-5250-1,Generated,Rule Engine,5,3.5,5.25,5.0,5.25,FSA-3500-5000-1,FSA-3500-5000-1,HOSE 5000,A->Backend,CLAMP-5000,CLAMP-5500,2,2,1,0,0,Straight,0.0,0.25,False,0.25
Imperial,FSK-3500-5250,2,FSK-3500-5250-2,FSK-3500-5250-2,Generated,Rule Engine,5,3.5,5.25,5.5,5.25,FSA-3500-5500-1,FSA-3500-5500-1,HS 5000-5500,B->Backend,CLAMP-5500,CLAMP-5500,2,2,1,0,0,Articulated,0.0,0.25,False,0.25
Imperial,FSK-3500-5500,0,FSK-3500-5500-0,FSK-3500-5500-0,Generated,Rule Engine,2,3.5,5.5,5.0,5.5,FSA-3500-5000-1,FSA-3500-5000-1,HS 5000-5500,A->Backend,CLAMP-5000,CLAMP-5500,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3500-5500,1,FSK-3500-5500-1,FSK-3500-5500-1,Generated,Rule Engine,2,3.5,5.5,6.5,5.5,FSA-3500-6500-1,FSA-3500-6500-1,HS 5500-6500,B->Backend,CLAMP-6500,CLAMP-5500,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3500-5500,2,FSK-3500-5500-2,FSK-3500-5500-2,Generated,Rule Engine,4,3.5,5.5,5.5,5.5,FSA-3500-5500-1,FSA-3500-5500-1,HOSE 5500,A->Backend,CLAMP-5500,CLAMP-5500,2,2,1,0,0,Straight,0.0,0.0,False,0.0
Imperial,FSK-3500-6000,0,FSK-3500-6000-0,FSK-3500-6000-0,Generated,Rule Engine,2,3.5,6.0,5.0,6.0,FSA-3500-5000-1,FSA-3500-5000-1,HS 5000-6000,A->Backend,CLAMP-5000,CLAMP-6000,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3500-6500,0,FSK-3500-6500-0,FSK-3500-6500-0,Generated,Rule Engine,2,3.5,6.5,5.5,6.5,FSA-3500-5500-1,FSA-3500-5500-1,HS 5500-6500,A->Backend,CLAMP-5500,CLAMP-6500,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3500-6500,1,FSK-3500-6500-1,FSK-3500-6500-1,Generated,Rule Engine,4,3.5,6.5,6.5,6.5,FSA-3500-6500-1,FSA-3500-6500-1,HOSE 6500,A->Backend,CLAMP-6500,CLAMP-6500,3,3,1,0,0,Straight,0.0,0.0,False,0.0
Imperial,FSK-3500-7000,0,FSK-3500-7000-0,FSK-3500-7000-0,Generated,Rule Engine,2,3.5,7.0,6.5,7.0,FSA-3500-6500-1,FSA-3500-6500-1,HS 6500-7000,A->Backend,CLAMP-6500,CLAMP-7000,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3750-4500,0,FSK-3750-4500-0,FSK-3750-4500-0,Generated,Rule Engine,2,3.75,4.5,5.0,4.5,FSA-3750-5000-1,FSA-3750-5000-1,HS 4500-5000,B->Backend,CLAMP-5000,CLAMP-4500,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3750-5500,0,FSK-3750-5500-0,FSK-3750-5500-0,Generated,Rule Engine,2,3.75,5.5,5.0,5.5,FSA-3750-5000-1,FSA-3750-5000-1,HS 5000-5500,A->Backend,CLAMP-5000,CLAMP-5500,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3750-5500,1,FSK-3750-5500-1,FSK-3750-5500-1,Generated,Rule Engine,2,3.75,5.5,6.5,5.5,FSA-3750-6500-1,FSA-3750-6500-1,HS 5500-6500,B->Backend,CLAMP-6500,CLAMP-5500,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3750-6000,0,FSK-3750-6000-0,FSK-3750-6000-0,Generated,Rule Engine,2,3.75,6.0,5.0,6.0,FSA-3750-5000-1,FSA-3750-5000-1,HS 5000-6000,A->Backend,CLAMP-5000,CLAMP-6000,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3750-6500,0,FSK-3750-6500-0,FSK-3750-6500-0,Generated,Rule Engine,2,3.75,6.5,7.0,6.5,FSA-3750-7000-1,FSA-3750-7000-1,HS 6500-7000,B->Backend,CLAMP-7000,CLAMP-6500,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3750-6500,1,FSK-3750-6500-1,FSK-3750-6500-1,Generated,Rule Engine,4,3.75,6.5,6.5,6.5,FSA-3750-6500-1,FSA-3750-6500-1,HOSE 6500,A->Backend,CLAMP-6500,CLAMP-6500,3,3,1,0,0,Straight,0.0,0.0,False,0.0
Imperial,FSK-3750-7000,0,FSK-3750-7000-0,FSK-3750-7000-0,Generated,Rule Engine,2,3.75,7.0,6.5,7.0,FSA-3750-6500-1,FSA-3750-6500-1,HS 6500-7000,A->Backend,CLAMP-6500,CLAMP-7000,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-3750-7000,1,FSK-3750-7000-1,FSK-3750-7000-1,Generated,Rule Engine,4,3.75,7.0,7.0,7.0,FSA-3750-7000-1,FSA-3750-7000-1,HOSE 7000,A->Backend,CLAMP-7000,CLAMP-7000,3,3,1,0,0,Straight,0.0,0.0,False,0.0
Imperial,FSK-4000-5000,0,FSK-4000-5000-0,FSK-4000-5000-0,Generated,Rule Engine,2,4.0,5.0,5.5,5.0,FSA-4000-5500-1,FSA-4000-5500-1,HS 5000-5500,B->Backend,CLAMP-5500,CLAMP-5000,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-4000-5000,1,FSK-4000-5000-1,FSK-4000-5000-1,Generated,Rule Engine,4,4.0,5.0,5.0,5.0,FSA-4000-5000-1,FSA-4000-5000-1,HOSE 5000,A->Backend,CLAMP-5000,CLAMP-5000,2,2,1,0,0,Straight,0.0,0.0,False,0.0
Imperial,FSK-4000-5000,2,FSK-4000-5000-2,FSK-4000-5000-2,Generated,Rule Engine,6,4.0,5.0,5.0,5.0,FSA-4000-5000-1,FSA-4000-5000-1,HOSE 4750,A->Backend,CLAMP-5000,CLAMP-5000,2,2,1,0,0,Straight,0.25,0.25,False,0.5
Imperial,FSK-4000-5500,0,FSK-4000-5500-0,FSK-4000-5500-0,Generated,Rule Engine,2,4.0,5.5,5.0,5.5,FSA-4000-5000-1,FSA-4000-5000-1,HS 5000-5500,A->Backend,CLAMP-5000,CLAMP-5500,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-4000-5500,1,FSK-4000-5500-1,FSK-4000-5500-1,Generated,Rule Engine,4,4.0,5.5,5.5,5.5,FSA-4000-5500-1,FSA-4000-5500-1,HOSE 5500,A->Backend,CLAMP-5500,CLAMP-5500,2,2,1,0,0,Straight,0.0,0.0,False,0.0
Imperial,FSK-4000-6000,0,FSK-4000-6000-0,FSK-4000-6000-0,Generated,Rule Engine,2,4.0,6.0,5.0,6.0,FSA-4000-5000-1,FSA-4000-5000-1,HS 5000-6000,A->Backend,CLAMP-5000,CLAMP-6000,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-4000-6500,0,FSK-4000-6500-0,FSK-4000-6500-0,Generated,Rule Engine,2,4.0,6.5,5.5,6.5,FSA-4000-5500-1,FSA-4000-5500-1,HS 5500-6500,A->Backend,CLAMP-5500,CLAMP-6500,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-4250-6500,0,FSK-4250-6500-0,FSK-4250-6500-0,Generated,Rule Engine,2,4.25,6.5,5.5,6.5,FSA-4250-5500-1,FSA-4250-5500-1,HS 5500-6500,A->Backend,CLAMP-5500,CLAMP-6500,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-4500-5500,0,FSK-4500-5500-0,FSK-4500-5500-0,Generated,Rule Engine,2,4.5,5.5,6.5,5.5,FSA-4500-6500-1,FSA-4500-6500-1,HS 5500-6500,B->Backend,CLAMP-6500,CLAMP-5500,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-4500-5500,1,FSK-4500-5500-1,FSK-4500-5500-1,Generated,Rule Engine,4,4.5,5.5,5.5,5.5,FSA-4500-5500-1,FSA-4500-5500-1,HOSE 5500,A->Backend,CLAMP-5500,CLAMP-5500,2,2,1,0,0,Straight,0.0,0.0,False,0.0
Imperial,FSK-4500-6500,0,FSK-4500-6500-0,FSK-4500-6500-0,Generated,Rule Engine,2,4.5,6.5,5.5,6.5,FSA-4500-5500-1,FSA-4500-5500-1,HS 5500-6500,A->Backend,CLAMP-5500,CLAMP-6500,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-4500-6500,1,FSK-4500-6500-1,FSK-4500-6500-1,Generated,Rule Engine,2,4.5,6.5,7.0,6.5,FSA-4500-7000-1,FSA-4500-7000-1,HS 6500-7000,B->Backend,CLAMP-7000,CLAMP-6500,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-4500-6500,2,FSK-4500-6500-2,FSK-4500-6500-2,Generated,Rule Engine,4,4.5,6.5,6.5,6.5,FSA-4500-6500-1,FSA-4500-6500-1,HOSE 6500,A->Backend,CLAMP-6500,CLAMP-6500,3,3,1,0,0,Straight,0.0,0.0,False,0.0
Imperial,FSK-4500-7000,0,FSK-4500-7000-0,FSK-4500-7000-0,Generated,Rule Engine,2,4.5,7.0,6.5,7.0,FSA-4500-6500-1,FSA-4500-6500-1,HS 6500-7000,A->Backend,CLAMP-6500,CLAMP-7000,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-4500-7000,1,FSK-4500-7000-1,FSK-4500-7000-1,Generated,Rule Engine,4,4.5,7.0,7.0,7.0,FSA-4500-7000-1,FSA-4500-7000-1,HOSE 7000,A->Backend,CLAMP-7000,CLAMP-7000,3,3,1,0,0,Straight,0.0,0.0,False,0.0
Imperial,FSK-4500-8000,0,FSK-4500-8000-0,FSK-4500-8000-0,Generated,Rule Engine,2,4.5,8.0,6.5,8.0,FSA-4500-6500-1,FSA-4500-6500-1,HS 6500-8000,A->Backend,CLAMP-6500,CLAMP-8000,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-4500-8000,1,FSK-4500-8000-1,FSK-4500-8000-1,Generated,Rule Engine,2,4.5,8.0,7.0,8.0,FSA-4500-7000-1,FSA-4500-7000-1,HS 7000-8000,A->Backend,CLAMP-7000,CLAMP-8000,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-5000-6500,0,FSK-5000-6500-0,FSK-5000-6500-0,Generated,Rule Engine,4,5.0,6.5,6.5,6.5,FSA-5000-6500-1,FSA-5000-6500-1,HOSE 6500,A->Backend,CLAMP-6500,CLAMP-6500,3,3,1,0,0,Straight,0.0,0.0,False,0.0
Imperial,FSK-5000-7000,0,FSK-5000-7000-0,FSK-5000-7000-0,Generated,Rule Engine,2,5.0,7.0,6.5,7.0,FSA-5000-6500-1,FSA-5000-6500-1,HS 6500-7000,A->Backend,CLAMP-6500,CLAMP-7000,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-5000-8000,0,FSK-5000-8000-0,FSK-5000-8000-0,Generated,Rule Engine,2,5.0,8.0,6.5,8.0,FSA-5000-6500-1,FSA-5000-6500-1,HS 6500-8000,A->Backend,CLAMP-6500,CLAMP-8000,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-100M-127M,0,FSKM-100M-127M-0,FSKM-100M-127M-0,Generated,Rule Engine,2,100.0,127.0,5.511811023622047,5.0,FSA-100M-140M-1,FSA-100M-140M-1,HS 5000-5500,B->Backend,CLAMP-5500,CLAMP-5000,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Metric,FSKM-100M-127M,1,FSKM-100M-127M-1,FSKM-100M-127M-1,Generated,Rule Engine,4,100.0,127.0,5.0,5.0,FSA-100M-127M-1,FSA-100M-127M-1,HOSE 5000,A->Backend,CLAMP-5000,CLAMP-5000,2,2,1,0,0,Straight,0.0,0.0,True,0.0
Metric,FSKM-100M-140M,0,FSKM-100M-140M-0,FSKM-100M-140M-0,Generated,Rule Engine,2,100.0,140.0,5.0,5.511811023622047,FSA-100M-127M-1,FSA-100M-127M-1,HS 5000-5500,A->Backend,CLAMP-5000,CLAMP-5500,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Metric,FSKM-100M-140M,1,FSKM-100M-140M-1,FSKM-100M-140M-1,Generated,Rule Engine,4,100.0,140.0,5.511811023622047,5.511811023622047,FSA-100M-140M-1,FSA-100M-140M-1,HOSE 5500,A->Backend,CLAMP-5500,CLAMP-5500,2,2,1,0,0,Straight,0.0,0.0,True,0.0
Metric,FSKM-100M-152M,0,FSKM-100M-152M-0,FSKM-100M-152M-0,Generated,Rule Engine,2,100.0,152.0,5.0,5.984251968503937,FSA-100M-127M-1,FSA-100M-127M-1,HS 5000-6000,A->Backend,CLAMP-5000,CLAMP-6000,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Metric,FSKM-100M-165M,0,FSKM-100M-165M-0,FSKM-100M-165M-0,Generated,Rule Engine,2,100.0,165.0,5.511811023622047,6.496062992125984,FSA-100M-140M-1,FSA-100M-140M-1,HS 5500-6500,A->Backend,CLAMP-5500,CLAMP-6500,3,3,1,0,0,Articulated,0.0,0.0,True,0.0
Metric,FSKM-105M-127M,0,FSKM-105M-127M-0,FSKM-105M-127M-0,Generated,Rule Engine,2,105.0,127.0,5.511811023622047,5.0,FSA-105M-140M-1,FSA-105M-140M-1,HS 5000-5500,B->Backend,CLAMP-5500,CLAMP-5000,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Metric,FSKM-105M-127M,1,FSKM-105M-127M-1,FSKM-105M-127M-1,Generated,Rule Engine,4,105.0,127.0,5.0,5.0,FSA-105M-127M-1,FSA-105M-127M-1,HOSE 5000,A->Backend,CLAMP-5000,CLAMP-5000,2,2,1,0,0,Straight,0.0,0.0,True,0.0
Metric,FSKM-105M-140M,0,FSKM-105M-140M-0,FSKM-105M-140M-0,Generated,Rule Engine,2,105.0,140.0,5.0,5.511811023622047,FSA-105M-127M-1,FSA-105M-127M-1,HS 5000-5500,A->Backend,CLAMP-5000,CLAMP-5500,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Metric,FSKM-105M-140M,1,FSKM-105M-140M-1,FSKM-105M-140M-1,Generated,Rule Engine,4,105.0,140.0,5.511811023622047,5.511811023622047,FSA-105M-140M-1,FSA-105M-140M-1,HOSE 5500,A->Backend,CLAMP-5500,CLAMP-5500,2,2,1,0,0,Straight,0.0,0.0,True,0.0
Metric,FSKM-105M-152M,0,FSKM-105M-152M-0,FSKM-105M-152M-0,Generated,Rule Engine,2,105.0,152.0,5.0,5.984251968503937,FSA-105M-127M-1,FSA-105M-127M-1,HS 5000-6000,A->Backend,CLAMP-5000,CLAMP-6000,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Metric,FSKM-105M-165M,0,FSKM-105M-165M-0,FSKM-105M-165M-0,Generated,Rule Engine,2,105.0,165.0,5.511811023622047,6.496062992125984,FSA-105M-140M-1,FSA-105M-140M-1,HS 5500-6500,A->Backend,CLAMP-5500,CLAMP-6500,3,3,1,0,0,Articulated,0.0,0.0,True,0.0
Metric,FSKM-110M-152M,0,FSKM-110M-152M-0,FSKM-110M-152M-0,Generated,Rule Engine,4,110.0,152.0,5.984251968503937,5.984251968503937,FSA-110M-152M-1,FSA-110M-152M-1,HOSE 6000,A->Backend,CLAMP-6000,CLAMP-6000,2,2,1,0,0,Straight,0.0,0.0,True,0.0
Metric,FSKM-110M-165M,0,FSKM-110M-165M-0,FSKM-110M-165M-0,Generated,Rule Engine,2,110.0,165.0,5.511811023622047,6.496062992125984,FSA-110M-140M-1,FSA-110M-140M-1,HS 5500-6500,A->Backend,CLAMP-5500,CLAMP-6500,3,3,1,0,0,Articulated,0.0,0.0,True,0.0
Metric,FSKM-25M-44M,0,FSKM-25M-44M-0,FSKM-25M-44M-0,Generated,Rule Engine,2,25.0,44.0,2.0078740157480315,1.7322834645669292,FSA-25M-51M-1,FSA-25M-51M-1,HS 1750-2000,B->Backend,CLAMP-2000,CLAMP-2000,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Metric,FSKM-25M-45M,0,FSKM-25M-45M-0,FSKM-25M-45M-0,Generated,Rule Engine,2,25.0,45.0,2.0078740157480315,1.7716535433070868,FSA-25M-51M-1,FSA-25M-51M-1,HS 1750-2000,B->Backend,CLAMP-2000,CLAMP-2000,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Metric,FSKM-25M-48M,0,FSKM-25M-48M-0,FSKM-25M-48M-0,Generated,Rule Engine,4,25.0,48.0,2.0078740157480315,1.8897637795275593,FSA-25M-51M-1,FSA-25M-51M-1,HOSE 1875,A->Backend,CLAMP-2000,CLAMP-2000,2,2,1,0,0,Straight,0.1328740157480315,0.0,True,0.1328740157480315
Metric,FSKM-25M-48M,1,FSKM-25M-48M-1,FSKM-25M-48M-1,Generated,Rule Engine,5,25.0,48.0,2.0078740157480315,1.8897637795275593,FSA-25M-51M-1,FSA-25M-51M-1,HS 1750-2000,B->Backend,CLAMP-2000,CLAMP-2000,2,2,1,0,0,Articulated,0.0,0.13976377952755922,True,0.13976377952755922
Metric,FSKM-25M-51M,0,FSKM-25M-51M-0,FSKM-25M-51M-0,Generated,Rule Engine,2,25.0,51.0,2.0078740157480315,2.0078740157480315,FSA-25M-51M-1,FSA-25M-51M-1,HS 2000-2000,A->Backend,CLAMP-2000,CLAMP-2000,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Metric,FSKM-25M-51M,1,FSKM-25M-51M-1,FSKM-25M-51M-1,Generated,Rule Engine,4,25.0,51.0,2.0078740157480315,2.0078740157480315,FSA-25M-51M-1,FSA-25M-51M-1,HOSE 2000,A->Backend,CLAMP-2000,CLAMP-2000,2,2,1,0,0,Straight,0.0,0.0,True,0.0
Metric,FSKM-25M-51M,2,FSKM-25M-51M-2,FSKM-25M-51M-2,Generated,Rule Engine,6,25.0,51.0,2.0078740157480315,2.0078740157480315,FSA-25M-51M-1,FSA-25M-51M-1,HOSE 1875,A->Backend,CLAMP-2000,CLAMP-2000,2,2,1,0,0,Straight,0.1328740157480315,0.1328740157480315,True,0.265748031496063
Metric,FSKM-25M-57M,0,FSKM-25M-57M-0,FSKM-25M-57M-0,Generated,Rule Engine,4,25.0,57.0,2.362204724409449,2.2440944881889764,FSA-25M-60M-1,FSA-25M-60M-1,HOSE 2250,A->Backend,CLAMP-2250,CLAMP-2250,2,2,1,0,0,Straight,0.11220472440944888,0.0,True,0.11220472440944888
Metric,FSKM-25M-57M,1,FSKM-25M-57M-1,FSKM-25M-57M-1,Generated,Rule Engine,5,25.0,57.0,2.0078740157480315,2.2440944881889764,FSA-25M-51M-1,FSA-25M-51M-1,HOSE 2000,A->Backend,CLAMP-2000,CLAMP-2250,2,2,1,0,0,Straight,0.0,0.2440944881889765,True,0.2440944881889765
Metric,FSKM-25M-57M,2,FSKM-25M-57M-2,FSKM-25M-57M-2,Generated,Rule Engine,5,25.0,57.0,2.0078740157480315,2.2440944881889764,FSA-25M-51M-1,FSA-25M-51M-1,HS 2000-2000,A->Backend,CLAMP-2000,CLAMP-2250,2,2,1,0,0,Articulated,0.0,0.2440944881889765,True,0.2440944881889765
Metric,FSKM-30M-45M,0,FSKM-30M-45M-0,FSKM-30M-45M-0,Generated,Rule Engine,2,30.0,45.0,2.0078740157480315,1.7716535433070868,FSA-30M-51M-1,FSA-30M-51M-1,HS 1750-2000,B->Backend,CLAMP-2000,CLAMP-2000,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Metric,FSKM-30M-48M,0,FSKM-30M-48M-0,FSKM-30M-48M-0,Generated,Rule Engine,4,30.0,48.0,2.0078740157480315,1.8897637795275593,FSA-30M-51M-1,FSA-30M-51M-1,HOSE 1875,A->Backend,CLAMP-2000,CLAMP-2000,2,2,1,0,0,Straight,0.1328740157480315,0.0,True,0.1328740157480315
Metric,FSKM-30M-48M,1,FSKM-30M-48M-1,FSKM-30M-48M-1,Generated,Rule Engine,5,30.0,48.0,2.0078740157480315,1.8897637795275593,FSA-30M-51M-1,FSA-30M-51M-1,HS 1750-2000,B->Backend,CLAMP-2000,CLAMP-2000,2,2,1,0,0,Articulated,0.0,0.13976377952755922,True,0.13976377952755922
